,Unnamed: 0.1,Unnamed: 0,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
0,0,0,36.05358859962301,108.984375,105.77217278971544,[0.]
1,1,1,22.66960987175038,107.2265625,105.77626282823952,[0.]
2,2,2,27.6158819838447,101.953125,105.9494032969351,[163.27607402]
3,3,3,30.69158768492234,105.8203125,107.844704286958,[900.68850274]
4,4,4,41.41118863809925,125.859375,104.98115811459849,[886.69911337]
5,5,5,41.41118863809925,125.859375,104.57803334750858,[864.80264464]
6,6,6,45.38920300540005,126.68067226890754,104.9312845299386,[931.46478002]
7,7,7,24.62431835216408,118.4765625,105.49849308368924,[906.00811127]
8,8,8,30.69158768492234,113.5546875,105.1400392641042,[203.23922882]
9,9,9,28.630989836924343,119.17968749999996,106.04960341032265,[182.8357167]
10,10,10,47.35757623319898,88.02631578947368,107.20438472047272,[0.]
11,11,11,22.346587898361136,108.28125,104.8919358553948,[922.78449925]
12,12,12,25.282603043312,117.0703125,104.71025434406504,[876.55956578]
13,13,13,39.83843997699909,75.234375,107.00705790655692,[200.57325517]
14,14,14,40.62018519067267,107.578125,106.02434387991195,[167.06615776]
15,15,15,40.62018519067267,109.6875,106.60482695164367,[0.]
16,16,16,37.54432510382694,114.609375,106.80923903291516,[0.]
17,17,17,32.79716829582364,110.7421875,104.98916611732784,[149.95638612]
18,18,18,34.95386525718846,102.3046875,105.15225301355729,[902.23092117]
19,19,19,37.921650784291785,114.2578125,106.53060043292564,[905.65237253]
20,20,20,30.34518296958825,111.09375,105.52119998805708,[2886.8431477]
21,21,21,41.81031489577859,118.4765625,104.55556824577116,[115.93985582]
22,22,22,37.921650784291785,114.2578125,107.37410356731726,[929.29907382]
23,23,23,36.42357364233115,118.4765625,104.70109162731984,[946.17146919]
24,24,24,34.59057497617661,113.90625,104.4,[938.88723827]
25,25,25,26.61009781073391,119.8828125,105.50234533424482,[159.13694253]
26,26,26,40.228184728061095,81.2109375,107.17733508760048,[851.13711319]
27,27,27,33.15288792861988,106.875,104.86544814354806,[915.07506086]
28,28,28,31.039240010397883,120.23437499999996,106.70095064119188,[9943.12880102]
29,29,29,46.1781796469964,124.23076923076924,106.41895262524426,[135.33573064]
30,30,30,30.34518296958825,104.0625,105.1625237185939,[2897.86498631]
31,31,31,41.01449966573052,117.7734375,104.4,[183.66287347]
32,32,32,44.99388015045712,115.125,106.63191238343325,[19940.644948]
33,33,33,22.66960987175038,107.2265625,104.60120071640944,[0.]
34,34,34,22.346587898361136,106.875,105.56191597692197,[128.3124325]
35,35,35,25.94447977237,117.7734375,105.49425575641962,[9987.31627131]
36,36,36,37.54432510382694,114.609375,105.04718276656352,[896.5518369]
37,37,37,43.406858485936986,87.45967741935485,107.53315247900048,[2843.48815418]
38,38,38,28.971532223711293,88.59375,104.8150355556984,[0.]
39,39,39,34.95386525718846,114.9609375,107.33692485556148,[942.18044308]
40,40,40,42.60980697763761,123.92857142857142,107.4918420439925,[916.9057182]
41,41,41,33.8687046016565,116.71875,107.1768395817499,[2939.46355775]
42,42,42,46.57184741344958,124.52586206896552,104.56296826269012,[0.]
43,43,43,23.64331425576559,108.984375,106.59439581790292,[201.08437212]
44,44,44,38.68218745348943,100.1953125,105.5452374734912,[0.]
45,45,45,29.313198964168343,88.24218749999999,106.47680402738474,[9983.41934637]
46,46,46,37.16889965599944,100.1953125,104.6551501652306,[0.]
47,47,47,32.79716829582364,105.1171875,107.75962596854156,[142.59756691]
48,48,48,32.0899512562803,117.7734375,105.48572532922302,[19914.77847651]
49,49,49,40.62018519067267,109.6875,104.4,[920.60827561]
50,50,50,22.346587898361136,108.28125,104.4,[19947.44105918]
51,51,51,26.61009781073391,106.5234375,107.26333414781725,[854.94561644]
52,52,52,22.9933943142978,111.796875,106.10228040373585,[120.02147169]
53,53,53,23.96948231775967,107.9296875,107.31661109230258,[0.]
54,54,54,30.69158768492234,105.8203125,106.07010115799054,[9975.00877048]
55,55,55,23.31795706533424,103.7109375,105.47134243496744,[147.26881703]
56,56,56,43.80448796297494,87.4390243902439,107.00977672057414,[9950.07557959]
57,57,57,40.62018519067267,120.23437499999996,107.59670149095632,[873.19864945]
58,58,58,46.1781796469964,121.92307692307692,106.96628097195084,[927.94071025]
59,59,59,37.16889965599944,118.4765625,106.32785869599012,[0.]
60,60,60,35.68533471265204,100.1953125,107.5389129268262,[945.05843586]
61,61,61,38.3009224658677,105.46875,107.16137211458972,[187.9179808]
62,62,62,25.282603043312,110.0390625,107.02035557489944,[0.]
63,63,63,36.42357364233115,109.3359375,106.78271111495008,[0.]
64,64,64,38.3009224658677,115.31249999999996,105.8677779107992,[923.88413344]
65,65,65,32.0899512562803,79.8046875,106.99951038817578,[137.40530722]
66,66,66,41.81031489577859,118.4765625,107.01740582429328,[158.87504698]
67,67,67,25.94447977237,105.8203125,104.88199668358646,[121.14062716]
68,68,68,44.59799149300626,124.58677685950413,107.65629066320668,[147.33611722]
69,69,69,21.702769403954846,110.390625,105.14554818468302,[907.55512633]
70,70,70,26.61009781073391,104.4140625,105.4067132283247,[921.92789357]
71,71,71,40.62018519067267,123.75,105.35550172840318,[200.66243371]
72,72,72,49.31283855921746,120.13761467889908,104.93753516011924,[941.51463322]
73,73,73,25.613083216401805,99.84375,106.8835855080384,[204.99952988]
74,74,74,28.630989836924343,118.4765625,105.26307883653874,[0.]
75,75,75,27.95318688338113,120.5859375,104.82940209360208,[2892.71908695]
76,76,76,26.61009781073391,104.4140625,106.0282420881502,[864.9933326]
77,77,77,44.59799149300626,115.6611570247934,106.26433421674594,[910.75980037]
78,78,78,36.42357364233115,114.2578125,106.68722733226916,[857.21660023]
79,79,79,43.00863399423693,129.24,104.4,[9907.87354221]
80,80,80,24.62431835216408,116.36718749999996,106.03833968787004,[9927.54894552]
81,81,81,30.34518296958825,117.421875,106.75233837763284,[910.32587597]
82,82,82,36.79533013738011,79.45312499999999,104.4,[137.13745124]
83,83,83,44.99388015045712,115.125,105.5032258340986,[866.06454941]
84,84,84,37.16889965599944,95.2734375,106.00991917251758,[878.70388882]
85,85,85,37.16889965599944,118.4765625,107.82530461611452,[866.12048941]
86,86,86,27.95318688338113,120.5859375,105.90828245213608,[939.99704704]
87,87,87,30.0,119.8828125,104.94693117755506,[938.35496694]
88,88,88,24.296477994805656,118.125,106.42743318436132,[9929.14451594]
89,89,89,34.228866327812575,111.4453125,105.69109510057896,[2889.33860347]
90,90,90,42.60980697763761,93.21428571428572,104.44157070830556,[140.08207065]
91,91,91,28.291548862929403,92.109375,106.75230607573882,[0.]
92,92,92,26.944358180475724,104.765625,105.23058484953512,[860.27294846]
93,93,93,31.738394244764443,117.421875,106.49718174177016,[2874.2303391]
94,94,94,26.61009781073391,104.4140625,105.16620802101372,[900.83826838]
95,95,95,33.8687046016565,113.90625,106.6107244188128,[943.25948612]
96,96,96,32.79716829582364,108.6328125,104.58180675448368,[0.]
97,97,97,35.31877290301153,117.421875,107.38493640421837,[940.47655953]
98,98,98,47.35757623319898,128.28947368421052,105.98205754427562,[123.38868708]
99,99,99,43.00863399423693,93.24,105.50559970109624,[0.]
100,100,100,46.96497733995481,130.30434782608694,104.90093053510704,[118.89963398]
101,101,101,30.0,118.4765625,106.0542952490275,[178.25141786]
102,102,102,37.16889965599944,100.1953125,105.3063403614152,[162.3299721]
103,103,103,33.15288792861988,104.765625,104.955608783475,[208.6960773]
104,104,104,23.64331425576559,106.171875,105.97470649553988,[878.05683576]
105,105,105,39.065494664452594,105.46875,107.82309214873476,[202.14851025]
106,106,106,35.31877290301153,99.84375,107.64549959482072,[116.5663667]
107,107,107,27.27961273597809,114.2578125,107.29210734084867,[916.39023255]
108,108,108,39.45089470914606,87.5390625,107.7886208936576,[0.]
109,109,109,44.59799149300626,124.58677685950413,105.36797315307238,[907.42121604]
110,110,110,37.921650784291785,114.2578125,105.21936899698882,[929.54911968]
111,111,111,41.01449966573052,112.8515625,105.82584820470926,[0.]
112,112,112,23.31795706533424,112.8515625,107.51986656619444,[59891.35177411]
113,113,113,25.94447977237,117.7734375,104.52110601618948,[162.1000795]
114,114,114,30.0,112.8515625,106.66641978444532,[141.31011842]
115,115,115,24.296477994805656,98.4375,106.46407125288144,[19885.30239946]
116,116,116,25.94447977237,107.2265625,104.96368900759808,[113.48981623]
117,117,117,40.62018519067267,109.6875,105.17482179307176,[183.61560428]
118,118,118,23.96948231775967,106.5234375,107.1846753457717,[2857.42622465]
119,119,119,32.44286613851178,116.71875,106.77557551196192,[111.82706004]
120,120,120,25.94447977237,114.9609375,104.95038376071057,[2856.89718353]
121,121,121,23.96948231775967,109.3359375,106.62580972248917,[2853.06713241]
122,122,122,37.16889965599944,110.7421875,106.39274003704492,[119.44160577]
123,123,123,43.00863399423693,111.96,104.4,[133.83036266]
124,124,124,39.45089470914606,87.5390625,106.94805237786971,[888.99578482]
125,125,125,35.31877290301153,116.71875,105.13247286025056,[4889.43291619]
126,126,126,25.613083216401805,99.84375,105.12370963564425,[0.]
127,127,127,24.62431835216408,113.5546875,106.0608465669698,[0.]
128,128,128,48.9227951602473,119.86363636363636,104.99871019522402,[193.74015927]
129,129,129,33.15288792861988,106.875,105.14969220259816,[940.34272621]
130,130,130,35.31877290301153,104.765625,106.40820268349454,[0.]
131,131,131,39.83843997699909,116.015625,107.37690368949534,[2847.84585173]
132,132,132,42.60980697763761,93.21428571428572,104.65693972821512,[0.]
133,133,133,36.79533013738011,114.609375,107.13691249657792,[171.62725668]
134,134,134,22.9933943142978,113.203125,106.44465889094184,[937.91133355]
135,135,135,37.16889965599944,117.7734375,107.3756789585119,[2914.23051437]
136,136,136,33.15288792861988,120.23437499999996,104.46645978389816,[923.94055934]
137,137,137,28.630989836924343,111.4453125,106.63045931099194,[0.]
138,138,138,36.42357364233115,117.0703125,105.1929829848598,[940.63484517]
139,139,139,22.346587898361136,108.28125,106.97016091842292,[2906.4364574]
140,140,140,22.346587898361136,100.546875,107.33315673731418,[193.07094384]
141,141,141,39.065494664452594,115.31249999999996,105.05305436762872,[0.]
142,142,142,33.8687046016565,118.125,104.4,[862.45174326]
143,143,143,37.54432510382694,112.5,105.74131848184716,[2894.66775026]
144,144,144,37.921650784291785,102.3046875,106.64332856671358,[897.99735286]
145,145,145,46.57184741344958,126.85344827586206,105.98030458549344,[890.51054927]
146,146,146,30.34518296958825,104.0625,107.47701039673012,[2930.30164469]
147,147,147,33.51005606625301,114.2578125,104.59416899087287,[9965.38728054]
148,148,148,45.78396716177502,121.65254237288136,105.61482955852442,[2884.06225513]
149,149,149,38.3009224658677,112.5,104.4,[2855.57170301]
150,150,150,23.64331425576559,106.171875,104.4,[880.33477881]
151,151,151,39.45089470914606,118.4765625,105.80062618006384,[924.62093957]
152,152,152,41.81031489577859,123.3984375,107.32492991593726,[2863.06753686]
153,153,153,33.8687046016565,108.984375,104.6764513799196,[19920.86945448]
154,154,154,21.702769403954846,108.28125,107.50604117891012,[184.19156667]
155,155,155,39.065494664452594,75.9375,104.85609025492094,[2863.24575206]
156,156,156,29.313198964168343,106.5234375,104.4,[946.36963686]
157,157,157,26.944358180475724,104.765625,107.30651497468492,[116.59503029]
158,158,158,39.45089470914606,116.36718749999996,106.56541630041264,[144.22242615]
159,159,159,27.95318688338113,120.5859375,104.641359492959,[938.80934219]
160,160,160,36.05358859962301,101.25,107.21694281561184,[0.]
161,161,161,30.0,110.7421875,105.94324222982976,[927.44909489]
162,162,162,30.0,112.8515625,107.29991008164905,[0.]
163,163,163,32.44286613851178,112.5,106.00344006226634,[0.]
164,164,164,43.80448796297494,126.21951219512196,106.9451528455627,[2845.7966964]
