,Unnamed: 0.1,Unnamed: 0,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
0,0,0,46.96497733995481,-1.956521739130494,107.5621613727984,[1917.49258788]
1,1,1,42.60980697763761,2.5,106.14993745391487,[99.60858224]
2,2,2,44.20152985105137,3.319672131147541,104.72954671151793,[872.49364462]
3,3,3,44.99388015045712,4.124999999999999,106.96461297083142,[19.13056858]
4,4,4,48.5322537274423,6.081081081081081,104.61298756419517,[397.24019269]
5,5,5,48.5322537274423,6.081081081081081,106.68640881872204,[908.70919499]
6,6,6,49.31283855921746,2.0642201834862384,107.02650497178348,[0.]
7,7,7,43.406858485936986,6.169354838709678,105.73926378722376,[1884.43770822]
8,8,8,44.99388015045712,4.875000000000001,104.96070144276162,[895.72543765]
9,9,9,44.20152985105137,0.3688524590163934,105.40491604479703,[118.22557249]
10,10,10,50.091456801832585,3.785046728971962,106.0054803551448,[389.71280076]
11,11,11,42.2103698396502,2.4803149606299213,105.4461753363736,[439.36098898]
12,12,12,43.406858485936986,1.088709677419355,106.36032543321384,[458.38006092]
13,13,13,48.14120779436029,6.830357142857143,105.56325973441366,[4950.65249584]
14,14,14,48.14120779436029,1.2053571428571428,105.72137935552205,[883.01727396]
15,15,15,48.14120779436029,1.2053571428571428,106.07985105707364,[906.07652948]
16,16,16,47.35757623319898,1.1842105263157894,106.56834197121536,[158399.4607832]
17,17,17,45.38920300540005,4.159663865546218,107.17334343892924,[873.26621733]
18,18,18,46.1781796469964,6.538461538461539,106.5599523176955,[22.46494507]
19,19,19,47.74965082913658,-1.991150442477874,104.83277799370664,[905.69980996]
20,20,20,44.99388015045712,5.624999999999999,106.69024633435085,[898.29225513]
21,21,21,48.5322537274423,2.0270270270270268,107.74406676008272,[868.39158094]
22,22,22,47.74965082913658,-1.19469026548677,107.00622853063308,[459.20982312]
23,23,23,46.96497733995481,5.869565217391305,105.56176609621014,[99899.83034119]
24,24,24,45.78396716177502,2.669491525423729,105.81090166146416,[935.60140535]
25,25,25,43.80448796297494,2.560975609756097,104.82989358231671,[6.75478324]
26,26,26,48.14120779436029,4.419642857142857,104.90383208815264,[1952.62434155]
27,27,27,45.38920300540005,2.647058823529412,107.23779521734129,[3930.32772458]
28,28,28,44.99388015045712,3.375,106.22191308121036,[31.76073652]
29,29,29,49.702390326630685,4.583333333333333,107.02420977382148,[0.]
30,30,30,44.99388015045712,5.624999999999999,104.9684461588452,[925.78709692]
31,31,31,48.5322537274423,-3.6486486486486456,105.13018966454896,[1967.42232072]
32,32,32,49.31283855921746,3.7155963302752295,104.6099812961801,[1176.91863288]
33,33,33,42.60980697763761,1.7857142857142856,104.81620594590768,[131.92288842]
34,34,34,42.60980697763761,-0.3571428571428896,105.51186361559397,[873.11263062]
35,35,35,43.80448796297494,5.48780487804878,105.2594819452625,[116.05141299]
36,36,36,47.35757623319898,1.1842105263157894,105.71928476527695,[1945.08133739]
37,37,37,48.9227951602473,2.863636363636364,106.77198360201892,[131.27263563]
38,38,38,44.59799149300626,5.578512396694214,105.53020151504818,[7919.36217388]
39,39,39,46.1781796469964,-1.153846153846132,107.74689817615888,[1.49620875]
40,40,40,48.9227951602473,-0.4090909090909349,107.28512919714072,[1922.17447374]
41,41,41,45.78396716177502,6.483050847457627,105.75250861154476,[410.80776173]
42,42,42,49.702390326630685,2.083333333333333,106.01891361660728,[0.]
43,43,43,43.00863399423693,5.4,107.53106020008876,[149954.80801554]
44,44,44,47.74965082913658,5.973451327433628,105.20861420357024,[880.49575295]
45,45,45,44.59799149300626,3.3471074380165287,106.96112226220828,[107.12862613]
46,46,46,47.35757623319898,3.5526315789473686,105.15358770256272,[868.83861912]
47,47,47,45.38920300540005,3.403361344537815,104.4,[157.48261207]
48,48,48,45.38920300540005,6.42857142857143,105.8907139827769,[875.91622776]
49,49,49,48.14120779436029,2.008928571428572,106.60381297163369,[161.86315811]
50,50,50,42.2103698396502,2.4803149606299213,106.08094969903816,[860.38122889]
51,51,51,43.80448796297494,1.0975609756097562,107.8437863526274,[41.23866877]
52,52,52,42.60980697763761,0.3571428571428571,107.0137134980562,[918.91501493]
53,53,53,43.00863399423693,1.08,104.4,[901.05422503]
54,54,54,44.99388015045712,4.124999999999999,107.78912045236216,[98.0109421]
55,55,55,43.00863399423693,6.84,107.11265982085982,[917.79431883]
56,56,56,48.9227951602473,2.0454545454545454,106.44893117525442,[892.03003219]
57,57,57,48.14120779436029,2.8125,106.06540237446389,[877.05923048]
58,58,58,49.702390326630685,4.583333333333333,105.53260908139572,[2415.83689407]
59,59,59,47.35757623319898,6.7105263157894735,107.19712057220131,[169.69569998]
60,60,60,46.57184741344958,1.9396551724137927,107.8329463777846,[923.99509403]
61,61,61,47.74965082913658,7.566371681415929,104.4,[9908.73391898]
62,62,62,43.406858485936986,0.3629032258064516,106.0054633034858,[0.]
63,63,63,46.96497733995481,2.739130434782609,106.16043504803643,[24886.35108351]
64,64,64,47.74965082913658,-3.58407079646014,106.09087886961274,[49.93840044]
65,65,65,45.38920300540005,5.672268907563025,105.9672829438993,[41.05100446]
66,66,66,48.5322537274423,2.0270270270270268,105.98668193410076,[462.73385585]
67,67,67,43.80448796297494,4.75609756097561,107.01585077449369,[125893.12702056]
68,68,68,49.31283855921746,-2.064220183486213,106.3141497366254,[19938.94055106]
69,69,69,41.81031489577859,8.789062499999998,106.07504579683892,[896.20848961]
70,70,70,43.80448796297494,0.3658536585365853,106.4055013676795,[7.84771683]
71,71,71,48.14120779436029,3.616071428571429,105.5987591610673,[1920.79887463]
72,72,72,50.48004426244293,2.1226415094339623,106.25380491891796,[896.3468832]
73,73,73,43.80448796297494,6.219512195121951,106.2517780168489,[901.43718721]
74,74,74,44.20152985105137,0.3688524590163934,104.85450687482896,[0.]
75,75,75,44.20152985105137,3.319672131147541,105.2953742854458,[68.75985419]
76,76,76,43.80448796297494,0.3658536585365853,104.4,[0.]
77,77,77,49.31283855921746,7.018348623853211,106.73177280342536,[920.38193847]
78,78,78,46.96497733995481,3.5217391304347827,104.88957315200406,[74.77009025]
79,79,79,48.9227951602473,-2.045454545454561,105.79296635838578,[19962.14154242]
80,80,80,43.406858485936986,5.443548387096773,105.17600415586632,[920.48388797]
81,81,81,44.99388015045712,6.375,106.1495605322614,[86.20672616]
82,82,82,47.35757623319898,-4.342105263157919,105.50032363160702,[914.76997463]
83,83,83,49.31283855921746,3.7155963302752295,104.87329285044687,[897.3578155]
84,84,84,47.35757623319898,3.5526315789473686,107.37220886789828,[1921.95768114]
85,85,85,47.35757623319898,6.7105263157894735,107.315635643578,[184.52101343]
86,86,86,44.20152985105137,3.319672131147541,107.37325932542124,[10.56580949]
87,87,87,44.99388015045712,-0.375,107.20851781123964,[2921.75511897]
88,88,88,43.00863399423693,0.36,107.84120936372486,[914.79450351]
89,89,89,45.78396716177502,4.957627118644068,105.8248175055836,[139.48652413]
90,90,90,48.9227951602473,-0.4090909090909349,104.4,[3888.13921098]
91,91,91,44.20152985105137,1.1065573770491803,107.35720178082732,[870.30704374]
92,92,92,44.20152985105137,7.008196721311475,104.4,[853.88011209]
93,93,93,45.38920300540005,7.184873949579832,106.8640066941981,[42.5164927]
94,94,94,43.80448796297494,0.3658536585365853,105.19929870685432,[115.35390714]
95,95,95,45.78396716177502,6.483050847457627,106.08990591362672,[449.33243784]
96,96,96,45.38920300540005,4.159663865546218,104.82435580795864,[850.08091015]
97,97,97,46.1781796469964,5.769230769230768,105.55645839621069,[73.80522297]
98,98,98,50.091456801832585,4.6261682242990645,107.27901065702024,[0.]
99,99,99,48.9227951602473,6.136363636363636,107.59730596924702,[116.09441127]
100,100,100,49.702390326630685,2.083333333333333,107.2933870144854,[130.12989329]
101,101,101,44.99388015045712,-0.375,106.59138173504375,[150.41153279]
102,102,102,47.35757623319898,4.342105263157895,104.93361127437755,[1930.82970405]
103,103,103,45.38920300540005,1.134453781512605,106.91327655211605,[1895.18312594]
104,104,104,43.00863399423693,3.24,104.87759951777647,[439.35695446]
105,105,105,47.74965082913658,2.7876106194690267,107.26691270424529,[17.67090587]
106,106,106,46.1781796469964,0.3846153846153846,106.17687629075202,[16933.39021982]
107,107,107,44.20152985105137,6.270491803278689,105.82555903197762,[172.14895619]
108,108,108,48.14120779436029,-2.8125,107.18876855942604,[19963.06186741]
109,109,109,49.31283855921746,-0.4128440366972654,106.68991875036724,[895.41300408]
110,110,110,47.74965082913658,-1.991150442477874,105.51958680838166,[894.22068797]
111,111,111,48.5322537274423,6.891891891891892,106.05965728570864,[2920.08665415]
112,112,112,43.00863399423693,-0.3600000000000136,106.69481912980096,[129.10753149]
113,113,113,43.80448796297494,5.48780487804878,105.3745377447783,[2.80443491]
114,114,114,44.99388015045712,-1.125,107.60612887503218,[2987.70916363]
115,115,115,43.406858485936986,6.89516129032258,105.19586763396916,[3915.23371243]
116,116,116,43.80448796297494,4.75609756097561,105.38941589115376,[906.38952072]
117,117,117,48.14120779436029,2.008928571428572,107.26899768948614,[917.01616083]
118,118,118,43.00863399423693,1.08,104.86794747683042,[18.8369811]
119,119,119,45.38920300540005,5.672268907563025,105.34518166268737,[881.82928614]
120,120,120,43.80448796297494,5.48780487804878,105.18450226927168,[144.2791404]
121,121,121,43.00863399423693,1.08,106.063863250606,[893.20595409]
122,122,122,47.35757623319898,5.131578947368422,106.95670234659164,[928.85881467]
123,123,123,48.9227951602473,6.136363636363636,106.29487991090744,[450.54415559]
124,124,124,48.14120779436029,-3.616071428571388,104.4,[2421.17078713]
125,125,125,46.1781796469964,5.769230769230768,105.49281825365362,[158.67275565]
126,126,126,43.80448796297494,6.951219512195122,104.73269424943229,[84.41424368]
127,127,127,43.406858485936986,5.443548387096773,107.39808223015386,[934.79098895]
128,128,128,50.48004426244293,2.1226415094339623,107.27151091061069,[182.03153341]
129,129,129,45.38920300540005,1.8907563025210088,104.4,[7852.04725398]
130,130,130,46.1781796469964,2.6923076923076925,105.46453752833946,[936.0074847]
131,131,131,48.14120779436029,-4.419642857142833,104.4,[914.30038161]
132,132,132,48.9227951602473,-0.4090909090909349,105.95832991816243,[930.97560482]
133,133,133,47.35757623319898,-2.763157894736878,106.07511495195968,[0.]
134,134,134,42.60980697763761,1.0714285714285714,105.42900931464042,[897.09248218]
135,135,135,47.35757623319898,6.7105263157894735,106.74230898377412,[391.1678994]
136,136,136,45.38920300540005,3.403361344537815,106.97142998531928,[909.90083627]
137,137,137,44.59799149300626,-0.3719008264462786,106.082602846454,[915.02150821]
138,138,138,46.96497733995481,5.086956521739131,105.7702400873434,[108.12834473]
139,139,139,42.2103698396502,2.4803149606299213,106.1107873734797,[875.65792199]
140,140,140,42.60980697763761,-0.3571428571428896,106.14038581862738,[2975.34799908]
141,141,141,47.74965082913658,3.584070796460177,104.56317064304466,[464.13014767]
142,142,142,45.78396716177502,-1.144067796610159,106.16032121984308,[927.93794043]
143,143,143,47.35757623319898,0.3947368421052631,106.03570943481384,[897.00591986]
144,144,144,47.74965082913658,-2.787610619469035,105.76019229799192,[1954.49800251]
145,145,145,49.702390326630685,2.9166666666666665,106.42601055009251,[17.00145038]
146,146,146,44.99388015045712,5.624999999999999,104.4,[925.28124118]
147,147,147,45.78396716177502,-0.3813559322034052,106.90436424392794,[3855.71743985]
148,148,148,49.31283855921746,0.4128440366972477,106.41138272747568,[128.478991]
149,149,149,47.74965082913658,-4.380530973451357,107.5482515208448,[4887.59570713]
150,150,150,43.00863399423693,3.24,105.19040268410993,[847.556838]
151,151,151,47.74965082913658,0.3982300884955752,104.4,[911.55240348]
152,152,152,48.5322537274423,2.8378378378378377,107.3651919321491,[179.68602655]
153,153,153,45.78396716177502,6.483050847457627,107.05837058502004,[380.95195351]
154,154,154,41.81031489577859,8.789062499999998,106.44572011062203,[79.53687106]
155,155,155,47.74965082913658,1.1946902654867255,106.56664513716468,[425.6163926]
156,156,156,44.59799149300626,4.834710743801653,104.4,[324.52578901]
157,157,157,44.20152985105137,-1.106557377049171,105.4639839130416,[865.70731308]
158,158,158,48.14120779436029,-0.4017857142857224,106.07961039183864,[140.91164478]
159,159,159,44.20152985105137,3.319672131147541,106.758840188843,[429.8782466]
160,160,160,46.96497733995481,5.869565217391305,106.73626964324409,[141.85322474]
161,161,161,44.99388015045712,-1.125,105.8286772504178,[431.29340739]
162,162,162,44.99388015045712,-1.125,105.53893757161268,[119.60735545]
163,163,163,45.38920300540005,5.672268907563025,104.84177500499612,[867.47556927]
164,164,164,48.9227951602473,2.0454545454545454,105.1000152659725,[3.85342073]
165,165,165,43.406858485936986,1.088709677419355,104.61704897711128,[154.31088036]
166,166,166,47.35757623319898,5.921052631578947,104.87841880892132,[883.33250282]
167,167,167,48.14120779436029,2.008928571428572,104.94698330260267,[10.77133843]
168,168,168,49.702390326630685,4.583333333333333,105.7975627411036,[874.53918367]
169,169,169,44.99388015045712,3.375,107.36517572686898,[109.03904244]
170,170,170,44.59799149300626,4.834710743801653,104.83339764327826,[3.93793451]
171,171,171,50.091456801832585,2.94392523364486,107.31326097941654,[892.30979478]
172,172,172,45.38920300540005,1.8907563025210088,106.17622101308852,[4.62082068]
173,173,173,48.14120779436029,-3.616071428571388,105.49220822644531,[7919.43980055]
174,174,174,44.59799149300626,1.115702479338843,106.0870550799554,[905.38619487]
175,175,175,48.5322537274423,-1.2162162162161962,106.6857560236943,[911.62322491]
176,176,176,44.59799149300626,6.322314049586777,105.2222861765756,[466.72795114]
177,177,177,46.57184741344958,1.9396551724137927,104.86433015174472,[15887.48983468]
178,178,178,42.60980697763761,0.3571428571428571,105.7320823846296,[932.37721481]
179,179,179,48.5322537274423,2.0270270270270268,104.4,[476.23264573]
180,180,180,47.35757623319898,-1.9736842105263008,107.2531712396078,[121.54969714]
181,181,181,48.9227951602473,7.772727272727272,105.94115320605206,[896.68273713]
